Id,region,date,mortality_rate,O3,PM10,PM25,NO2,T2M
2455,E12000007,2007-09-29,0.806,27.122,14.534,,,285.983
2456,E12000007,2007-09-30,0.923,22.730,17.919,,,284.266
2457,E12000007,2007-10-01,0.923,26.738,14.309,,,286.489
2458,E12000007,2007-10-02,0.767,16.915,22.526,,,287.277
2459,E12000007,2007-10-03,0.923,5.518,36.111,,,286.996
2460,E12000007,2007-10-04,0.884,18.453,22.104,,,285.647
2461,E12000007,2007-10-05,0.793,14.239,23.087,,,284.748
2462,E12000007,2007-10-06,0.975,26.446,21.554,,,286.213
2463,E12000007,2007-10-07,0.962,15.848,29.218,,,285.720
2464,E12000007,2007-10-08,0.598,9.962,32.756,,,286.033
2465,E12000007,2007-10-09,0.624,8.944,22.368,,,284.490
2466,E12000007,2007-10-10,0.897,19.848,23.042,,,286.339
2467,E12000007,2007-10-11,0.689,9.010,30.957,,,285.476
2468,E12000007,2007-10-12,0.793,2.835,26.528,,,288.189
2469,E12000007,2007-10-13,0.897,10.379,21.628,,,287.593
2470,E12000007,2007-10-14,0.780,14.638,28.270,,,286.229
2471,E12000007,2007-10-15,0.962,18.316,27.471,,,286.479
2472,E12000007,2007-10-16,0.949,34.052,21.694,,,287.654
2473,E12000007,2007-10-17,0.975,32.674,14.455,,,284.088
2474,E12000007,2007-10-18,0.832,11.476,15.681,,,281.062
2475,E12000007,2007-10-19,0.962,6.879,24.591,,,280.599
2476,E12000007,2007-10-20,0.767,13.189,19.620,,,281.917
2477,E12000007,2007-10-21,0.858,7.301,28.950,,,280.174
2478,E12000007,2007-10-22,1.144,8.105,28.983,,,281.736
2479,E12000007,2007-10-23,0.923,13.036,24.363,,,280.273
2480,E12000007,2007-10-24,0.780,28.283,17.042,,,282.557
2481,E12000007,2007-10-25,0.884,12.812,28.966,,,283.024
2482,E12000007,2007-10-26,0.962,2.970,39.956,,,282.931
2483,E12000007,2007-10-27,0.949,15.981,28.080,,,285.499
2484,E12000007,2007-10-28,0.923,36.119,16.595,,,287.096
2485,E12000007,2007-10-29,0.806,14.727,16.844,,,282.277
2486,E12000007,2007-10-30,1.066,18.016,15.919,,,281.656
2487,E12000007,2007-10-31,0.754,5.384,18.767,,,283.870
2488,E12000007,2007-11-01,1.079,15.013,17.330,,,284.921
2489,E12000007,2007-11-02,1.014,5.927,25.766,,,285.207
2490,E12000007,2007-11-03,1.027,11.965,23.704,,,285.054
2491,E12000007,2007-11-04,0.923,11.272,28.288,,,282.603
2492,E12000007,2007-11-05,0.910,12.724,31.008,,,281.875
2493,E12000007,2007-11-06,0.884,21.875,21.403,,,280.344
2494,E12000007,2007-11-07,1.066,23.982,15.123,,,283.530
2495,E12000007,2007-11-08,1.079,31.096,13.240,,,282.102
2496,E12000007,2007-11-09,1.053,51.002,16.828,,,278.868
2497,E12000007,2007-11-10,0.767,48.076,14.860,,,283.498
2498,E12000007,2007-11-11,1.001,43.267,10.793,,,282.107
2499,E12000007,2007-11-12,1.092,13.070,17.054,,,276.257
2500,E12000007,2007-11-13,1.001,23.630,12.693,,,279.292
2501,E12000007,2007-11-14,1.014,17.581,13.628,,,279.719
2502,E12000007,2007-11-15,0.884,6.806,24.337,,,276.722
2503,E12000007,2007-11-16,0.975,3.205,40.909,,,275.430
2504,E12000007,2007-11-17,1.027,10.122,25.070,,,278.265
2505,E12000007,2007-11-18,1.157,30.037,13.340,,,278.391
2506,E12000007,2007-11-19,0.884,21.114,15.110,,,280.596
2507,E12000007,2007-11-20,0.897,10.512,17.623,,,281.580
2508,E12000007,2007-11-21,1.001,12.831,14.756,,,282.507
2509,E12000007,2007-11-22,0.871,11.792,15.655,,,280.763
2510,E12000007,2007-11-23,0.988,27.824,16.071,,,277.791
2511,E12000007,2007-11-24,0.936,12.060,18.121,,,276.492
2512,E12000007,2007-11-25,1.105,34.193,15.190,,,279.761
2513,E12000007,2007-11-26,1.131,7.203,17.584,,,278.226
2514,E12000007,2007-11-27,1.144,0.988,22.758,,,280.267
2515,E12000007,2007-11-28,1.131,16.145,12.305,,,281.847
2516,E12000007,2007-11-29,0.897,17.663,16.125,,,279.908
2517,E12000007,2007-11-30,0.871,32.523,10.597,,,283.506
2518,E12000007,2007-12-01,1.118,51.309,11.216,,,280.525
2519,E12000007,2007-12-02,0.988,55.229,10.909,,,282.063
2520,E12000007,2007-12-03,1.079,39.040,11.786,,,279.956
2521,E12000007,2007-12-04,1.053,22.951,15.343,,,281.718
2522,E12000007,2007-12-05,1.118,42.916,12.656,,,284.269
2523,E12000007,2007-12-06,0.962,39.771,11.920,,,285.041
2524,E12000007,2007-12-07,1.014,49.437,10.180,,,280.959
2525,E12000007,2007-12-08,0.767,35.226,11.454,,,279.658
2526,E12000007,2007-12-09,1.092,43.231,13.113,,,279.576
2527,E12000007,2007-12-10,1.157,34.206,11.279,,,278.636
2528,E12000007,2007-12-11,1.079,3.448,22.542,,,274.700
2529,E12000007,2007-12-12,1.014,2.285,42.149,,,274.495
2530,E12000007,2007-12-13,1.066,2.686,35.186,,,274.867
2531,E12000007,2007-12-14,1.144,1.669,29.905,,,275.858
2532,E12000007,2007-12-15,0.858,8.942,22.358,,,275.920
2533,E12000007,2007-12-16,0.858,9.650,23.217,,,274.717
2534,E12000007,2007-12-17,1.066,15.947,21.650,,,275.596
2535,E12000007,2007-12-18,1.183,6.212,28.670,,,275.518
2536,E12000007,2007-12-19,1.222,2.987,41.020,,,275.727
2537,E12000007,2007-12-20,1.170,1.835,45.353,,,274.121
2538,E12000007,2007-12-21,1.300,1.933,43.220,,,275.132
2539,E12000007,2007-12-22,1.118,2.853,39.548,,,275.928
2540,E12000007,2007-12-23,1.170,1.996,27.938,,,275.646
2541,E12000007,2007-12-24,1.547,21.401,26.800,,,279.611
2542,E12000007,2007-12-25,1.534,24.832,16.805,,,280.216
2543,E12000007,2007-12-26,1.183,13.684,17.995,,,278.001
2544,E12000007,2007-12-27,1.248,31.908,15.951,,,283.101
2545,E12000007,2007-12-28,1.378,42.922,10.559,,,282.846
2546,E12000007,2007-12-29,1.274,44.991,10.848,,,279.418
2547,E12000007,2007-12-30,1.287,15.862,14.591,,,277.549
2548,E12000007,2007-12-31,1.274,2.639,22.459,,,278.897
2549,E12000008,2007-01-02,1.593,43.580,13.674,,,279.848
2550,E12000008,2007-01-03,1.928,43.176,10.403,,,282.542
2551,E12000008,2007-01-04,1.581,45.749,11.824,,,281.755
2552,E12000008,2007-01-05,1.497,38.918,9.599,,,282.958
2553,E12000008,2007-01-06,1.605,33.042,7.815,,,280.662
2554,E12000008,2007-01-07,1.197,55.533,7.409,,,282.548
2555,E12000008,2007-01-08,1.640,48.728,7.864,,,282.705
2556,E12000008,2007-01-09,1.605,59.092,10.804,,,285.068
2557,E12000008,2007-01-10,1.652,48.039,9.308,,,281.495
2558,E12000008,2007-01-11,1.413,53.203,12.266,,,283.194
2559,E12000008,2007-01-12,1.389,49.721,13.275,,,283.320
2560,E12000008,2007-01-13,1.533,54.472,6.336,,,283.525
2561,E12000008,2007-01-14,1.341,39.397,10.617,,,279.866
2562,E12000008,2007-01-15,1.389,38.448,13.945,,,281.008
2563,E12000008,2007-01-16,1.640,40.032,14.451,,,283.525
2564,E12000008,2007-01-17,1.497,52.301,11.103,,,281.656
2565,E12000008,2007-01-18,1.545,54.750,9.549,,,283.979
2566,E12000008,2007-01-19,1.341,50.525,10.733,,,284.362
2567,E12000008,2007-01-20,1.257,50.253,8.854,,,282.534
2568,E12000008,2007-01-21,1.209,47.898,9.855,,,278.695
2569,E12000008,2007-01-22,1.317,35.694,8.392,,,276.650
2570,E12000008,2007-01-23,1.281,28.640,10.805,,,274.379
2571,E12000008,2007-01-24,1.616,25.721,10.542,,,274.790
2572,E12000008,2007-01-25,1.437,23.815,13.790,,,274.267
2573,E12000008,2007-01-26,1.509,19.890,14.408,,,274.822
2574,E12000008,2007-01-27,1.353,22.910,15.097,,,279.344
2575,E12000008,2007-01-28,1.461,38.748,9.383,,,279.791
2576,E12000008,2007-01-29,1.473,22.392,20.020,,,280.734
2577,E12000008,2007-01-30,1.413,12.400,23.715,,,279.945
2578,E12000008,2007-01-31,1.593,27.366,16.894,,,279.268
2579,E12000008,2007-02-01,1.605,15.696,19.794,,,281.967
2580,E12000008,2007-02-02,1.401,16.984,18.890,,,281.326
2581,E12000008,2007-02-03,1.449,12.075,22.838,,,277.662
2582,E12000008,2007-02-04,1.413,11.823,24.892,,,276.683
2583,E12000008,2007-02-05,1.461,8.261,24.556,,,277.016
2584,E12000008,2007-02-06,1.509,9.205,23.459,,,274.484
2585,E12000008,2007-02-07,1.449,10.524,27.656,,,272.639
2586,E12000008,2007-02-08,1.616,34.700,9.824,,,276.976
2587,E12000008,2007-02-09,1.581,16.784,13.821,,,275.405
2588,E12000008,2007-02-10,1.533,42.512,8.899,,,279.960
2589,E12000008,2007-02-11,1.844,62.433,11.362,,,281.503
2590,E12000008,2007-02-12,1.760,56.032,7.188,,,281.196
2591,E12000008,2007-02-13,1.593,49.060,11.955,,,280.436
2592,E12000008,2007-02-14,1.664,35.412,11.608,,,279.982
2593,E12000008,2007-02-15,1.569,40.963,15.081,,,280.773
2594,E12000008,2007-02-16,1.533,24.035,23.025,,,282.405
2595,E12000008,2007-02-17,1.736,7.416,29.691,,,280.862
2596,E12000008,2007-02-18,1.676,11.346,22.310,,,279.419
2597,E12000008,2007-02-19,1.593,22.513,24.763,,,281.454
2598,E12000008,2007-02-20,1.676,38.307,13.242,,,282.492
2599,E12000008,2007-02-21,1.389,47.450,11.565,,,281.513
2600,E12000008,2007-02-22,1.593,48.357,9.910,,,281.642
2601,E12000008,2007-02-23,1.628,57.790,14.960,,,282.367
2602,E12000008,2007-02-24,1.820,56.771,12.399,,,282.225
2603,E12000008,2007-02-25,1.509,51.130,9.002,,,280.617
2604,E12000008,2007-02-26,1.676,48.329,10.758,,,279.870
2605,E12000008,2007-02-27,1.593,38.197,9.125,,,282.261
2606,E12000008,2007-02-28,1.449,62.738,13.803,,,282.557
2607,E12000008,2007-03-01,1.461,58.418,8.977,,,280.419
2608,E12000008,2007-03-02,1.593,42.300,11.301,,,279.523
2609,E12000008,2007-03-03,1.497,51.734,9.869,,,281.462
2610,E12000008,2007-03-04,1.425,44.332,10.703,,,281.299
2611,E12000008,2007-03-05,1.341,73.865,9.906,,,281.581
2612,E12000008,2007-03-06,1.449,66.394,9.971,,,283.155
2613,E12000008,2007-03-07,1.437,51.925,14.597,,,280.738
2614,E12000008,2007-03-08,1.784,41.029,18.885,,,280.616
2615,E12000008,2007-03-09,1.353,59.736,13.942,,,281.722
2616,E12000008,2007-03-10,1.569,48.366,14.791,,,281.905
2617,E12000008,2007-03-11,1.293,52.012,21.063,,,282.435
2618,E12000008,2007-03-12,1.605,44.962,23.677,,,283.201
2619,E12000008,2007-03-13,1.269,33.669,18.574,,,280.984
2620,E12000008,2007-03-14,1.425,31.436,22.065,,,280.753
2621,E12000008,2007-03-15,1.257,38.915,23.764,,,281.237
2622,E12000008,2007-03-16,1.329,48.039,15.786,,,281.649
2623,E12000008,2007-03-17,1.413,63.318,14.390,,,284.018
2624,E12000008,2007-03-18,1.521,72.995,8.300,,,279.528
2625,E12000008,2007-03-19,1.341,59.476,9.776,,,276.894
2626,E12000008,2007-03-20,1.341,63.880,12.961,,,276.507
2627,E12000008,2007-03-21,1.413,58.512,14.882,,,276.386
2628,E12000008,2007-03-22,1.269,25.532,15.758,,,277.439
2629,E12000008,2007-03-23,1.197,36.353,15.814,,,280.105
2630,E12000008,2007-03-24,1.257,47.602,27.591,,,279.926
2631,E12000008,2007-03-25,1.150,44.531,49.496,,,282.384
2632,E12000008,2007-03-26,1.569,31.570,39.155,,,282.360
2633,E12000008,2007-03-27,1.341,31.043,47.634,,,282.848
2634,E12000008,2007-03-28,1.353,29.810,55.368,,,282.569
2635,E12000008,2007-03-29,1.209,47.167,23.908,,,280.145
2636,E12000008,2007-03-30,1.245,35.233,31.802,,,279.758
2637,E12000008,2007-03-31,1.353,72.513,38.305,,,282.931
2638,E12000008,2007-04-01,1.365,74.254,42.697,,,283.994
2639,E12000008,2007-04-02,1.377,67.755,45.121,,,284.671
2640,E12000008,2007-04-03,1.461,64.995,14.696,,,280.587
2641,E12000008,2007-04-04,1.353,59.063,12.985,,,280.721
2642,E12000008,2007-04-05,1.437,37.342,22.094,,,282.524
2643,E12000008,2007-04-06,1.401,36.583,19.878,,,283.675
2644,E12000008,2007-04-07,1.533,43.990,19.492,,,282.808
2645,E12000008,2007-04-08,1.305,52.733,20.824,,,284.091
2646,E12000008,2007-04-09,1.233,54.152,19.164,,,284.322
2647,E12000008,2007-04-10,1.437,45.253,16.622,,,285.181
2648,E12000008,2007-04-11,1.413,43.689,24.292,,,286.056
2649,E12000008,2007-04-12,1.353,37.672,28.665,,,285.586
2650,E12000008,2007-04-13,1.197,37.551,33.829,,,286.580
2651,E12000008,2007-04-14,1.185,50.719,33.189,,,287.980
2652,E12000008,2007-04-15,1.413,66.287,36.949,,,289.164
2653,E12000008,2007-04-16,1.461,60.507,37.418,,,288.628
2654,E12000008,2007-04-17,1.054,54.291,19.562,,,285.727
2655,E12000008,2007-04-18,1.317,55.033,16.985,,,284.200
2656,E12000008,2007-04-19,1.269,53.430,20.655,,,285.575
2657,E12000008,2007-04-20,1.257,50.790,23.997,,,284.964
2658,E12000008,2007-04-21,1.150,53.302,24.659,,,286.047
2659,E12000008,2007-04-22,1.305,61.424,26.373,,,287.630
2660,E12000008,2007-04-23,1.209,51.812,23.122,,,287.584
2661,E12000008,2007-04-24,1.281,57.715,19.496,,,288.248
2662,E12000008,2007-04-25,1.365,54.563,16.593,,,288.162
2663,E12000008,2007-04-26,1.221,50.287,14.501,,,286.993
2664,E12000008,2007-04-27,1.293,63.718,20.974,,,288.186
2665,E12000008,2007-04-28,1.102,69.624,19.204,,,288.331
2666,E12000008,2007-04-29,1.293,65.256,26.545,,,288.548
2667,E12000008,2007-04-30,1.257,60.365,21.631,,,287.843
2668,E12000008,2007-05-01,1.173,69.450,22.421,,,288.644
2669,E12000008,2007-05-02,1.377,67.641,15.862,,,288.135
2670,E12000008,2007-05-03,0.982,67.741,14.464,,,284.995
2671,E12000008,2007-05-04,1.209,73.721,17.952,,,285.179
2672,E12000008,2007-05-05,1.209,70.352,16.234,,,284.877
2673,E12000008,2007-05-06,1.233,64.690,18.974,,,286.949
2674,E12000008,2007-05-07,1.269,44.669,8.497,,,286.201
2675,E12000008,2007-05-08,1.150,55.803,12.243,,,286.521
2676,E12000008,2007-05-09,1.521,46.661,9.692,,,285.533
2677,E12000008,2007-05-10,1.150,55.201,7.056,,,285.261
2678,E12000008,2007-05-11,1.161,60.365,7.137,,,284.801
2679,E12000008,2007-05-12,1.233,63.310,12.715,,,286.161
2680,E12000008,2007-05-13,1.461,50.541,11.705,,,284.780
2681,E12000008,2007-05-14,1.413,55.978,10.149,,,284.311
2682,E12000008,2007-05-15,1.042,43.239,7.381,,,283.855
2683,E12000008,2007-05-16,1.401,41.881,11.379,,,285.120
2684,E12000008,2007-05-17,1.341,27.089,7.850,,,289.549
2685,E12000008,2007-05-18,1.161,39.015,10.093,,,287.724
2686,E12000008,2007-05-19,1.090,64.000,13.517,,,285.954
2687,E12000008,2007-05-20,1.114,54.660,15.506,,,285.076
2688,E12000008,2007-05-21,1.353,54.365,15.162,,,287.059
2689,E12000008,2007-05-22,1.197,60.633,17.328,,,288.564
2690,E12000008,2007-05-23,1.233,55.223,19.454,,,289.952
2691,E12000008,2007-05-24,1.533,54.987,22.562,,,291.731
2692,E12000008,2007-05-25,1.389,44.604,16.000,,,289.757
2693,E12000008,2007-05-26,1.150,55.574,14.657,,,285.709
2694,E12000008,2007-05-27,1.293,57.404,6.958,,,282.768
2695,E12000008,2007-05-28,0.970,67.400,5.857,,,281.200
2696,E12000008,2007-05-29,1.126,58.843,8.938,,,283.527
2697,E12000008,2007-05-30,1.329,49.244,9.771,,,284.124
2698,E12000008,2007-05-31,1.066,47.976,14.192,,,286.128
2699,E12000008,2007-06-01,0.982,53.730,19.776,,,287.726
2700,E12000008,2007-06-02,1.245,66.324,18.423,,,289.770
2701,E12000008,2007-06-03,1.245,63.734,17.616,,,290.310
2702,E12000008,2007-06-04,1.329,62.143,20.772,,,289.657
2703,E12000008,2007-06-05,1.114,75.049,20.175,,,289.081
2704,E12000008,2007-06-06,1.090,74.215,19.178,,,287.858
2705,E12000008,2007-06-07,0.958,66.150,19.060,,,289.130
2706,E12000008,2007-06-08,1.209,59.949,21.737,,,289.160
2707,E12000008,2007-06-09,1.365,65.881,23.330,,,290.922
2708,E12000008,2007-06-10,1.150,73.269,26.100,,,291.134
2709,E12000008,2007-06-11,1.413,75.641,24.292,,,290.940
2710,E12000008,2007-06-12,1.293,67.170,24.846,,,291.424
2711,E12000008,2007-06-13,1.293,42.570,16.301,,,290.100
2712,E12000008,2007-06-14,1.221,36.527,13.801,,,288.995
2713,E12000008,2007-06-15,1.353,46.947,8.381,,,288.684
2714,E12000008,2007-06-16,1.090,51.155,8.405,,,287.686
2715,E12000008,2007-06-17,1.138,50.748,10.041,,,288.807
2716,E12000008,2007-06-18,1.293,46.695,8.165,,,288.193
2717,E12000008,2007-06-19,1.233,51.858,13.923,,,291.125
2718,E12000008,2007-06-20,1.102,56.245,10.482,,,289.885
2719,E12000008,2007-06-21,0.910,49.418,9.301,,,288.609
2720,E12000008,2007-06-22,1.329,49.596,8.478,,,287.826
2721,E12000008,2007-06-23,1.150,54.082,12.775,,,288.359
2722,E12000008,2007-06-24,0.898,45.303,3.592,,,285.472
2723,E12000008,2007-06-25,1.138,48.768,5.251,,,286.084
2724,E12000008,2007-06-26,1.281,47.070,9.105,,,286.255
2725,E12000008,2007-06-27,1.078,36.871,10.956,,,286.240
2726,E12000008,2007-06-28,1.138,42.743,10.407,,,286.787
2727,E12000008,2007-06-29,1.185,42.069,9.685,,,288.260
2728,E12000008,2007-06-30,1.161,23.290,11.121,,,288.852
2729,E12000008,2007-07-01,1.341,44.836,10.455,,,288.975
2730,E12000008,2007-07-02,0.946,41.939,8.425,,,288.130
2731,E12000008,2007-07-03,1.090,44.798,6.458,,,287.246
2732,E12000008,2007-07-04,1.161,46.255,7.258,,,287.951
2733,E12000008,2007-07-05,1.317,41.337,7.609,,,287.979
2734,E12000008,2007-07-06,1.102,51.980,7.996,,,289.217
2735,E12000008,2007-07-07,1.245,46.541,10.463,,,288.763
2736,E12000008,2007-07-08,1.138,41.133,12.037,,,288.017
2737,E12000008,2007-07-09,1.030,40.506,9.120,,,287.212
2738,E12000008,2007-07-10,1.054,43.518,7.015,,,288.224
2739,E12000008,2007-07-11,1.150,45.052,8.548,,,289.238
2740,E12000008,2007-07-12,1.485,29.687,10.286,,,289.659
2741,E12000008,2007-07-13,1.150,36.750,13.211,,,290.900
2742,E12000008,2007-07-14,1.066,49.012,7.879,,,289.962
2743,E12000008,2007-07-15,1.305,41.956,13.897,,,291.012
2744,E12000008,2007-07-16,1.138,46.377,12.934,,,291.152
2745,E12000008,2007-07-17,1.329,51.954,6.536,,,289.065
2746,E12000008,2007-07-18,1.221,50.395,7.200,,,289.935
2747,E12000008,2007-07-19,1.173,40.261,13.335,,,289.848
2748,E12000008,2007-07-20,1.209,46.387,9.846,,,288.610
2749,E12000008,2007-07-21,1.126,49.359,6.507,,,288.093
2750,E12000008,2007-07-22,1.102,50.885,8.331,,,288.239
2751,E12000008,2007-07-23,1.257,39.221,10.825,,,287.458
2752,E12000008,2007-07-24,0.994,56.891,14.126,,,289.431
2753,E12000008,2007-07-25,1.173,41.653,8.716,,,289.297
2754,E12000008,2007-07-26,1.197,38.551,11.731,,,288.661
2755,E12000008,2007-07-27,1.245,40.717,12.600,,,289.943
2756,E12000008,2007-07-28,1.078,40.456,9.898,,,290.178
2757,E12000008,2007-07-29,1.018,46.504,6.811,,,288.846
2758,E12000008,2007-07-30,1.173,40.301,8.190,,,287.694
2759,E12000008,2007-07-31,1.173,42.100,13.000,,,288.426
2760,E12000008,2007-08-01,1.066,60.406,17.323,,,290.230
2761,E12000008,2007-08-02,0.910,41.104,18.639,,,288.369
2762,E12000008,2007-08-03,1.317,38.982,13.449,,,290.400
2763,E12000008,2007-08-04,1.090,51.605,15.550,,,291.926
2764,E12000008,2007-08-05,1.353,68.241,20.795,,,293.641
2765,E12000008,2007-08-06,0.994,46.480,10.640,,,290.413
2766,E12000008,2007-08-07,1.138,44.047,11.657,,,288.589
2767,E12000008,2007-08-08,1.305,44.293,12.591,,,289.146
2768,E12000008,2007-08-09,1.042,41.653,14.222,,,289.074
2769,E12000008,2007-08-10,1.185,49.980,13.246,,,289.786
2770,E12000008,2007-08-11,1.293,48.963,15.386,,,290.721
2771,E12000008,2007-08-12,1.030,41.663,11.183,,,289.521
2772,E12000008,2007-08-13,1.161,41.699,6.873,,,289.217
2773,E12000008,2007-08-14,1.425,38.316,7.905,,,289.703
2774,E12000008,2007-08-15,1.245,43.099,11.404,,,289.627
2775,E12000008,2007-08-16,1.150,43.482,9.419,,,287.220
2776,E12000008,2007-08-17,1.006,47.043,9.117,,,287.753
2777,E12000008,2007-08-18,1.221,42.927,8.859,,,288.535
2778,E12000008,2007-08-19,1.066,32.952,5.957,,,288.891
2779,E12000008,2007-08-20,0.982,38.883,9.850,,,287.340
2780,E12000008,2007-08-21,1.042,53.855,15.637,,,288.971
2781,E12000008,2007-08-22,1.066,65.067,15.270,,,291.016
2782,E12000008,2007-08-23,1.066,53.815,15.104,,,290.455
2783,E12000008,2007-08-24,1.353,52.244,18.816,,,291.106
2784,E12000008,2007-08-25,1.185,35.427,17.800,,,291.492
2785,E12000008,2007-08-26,1.233,40.080,13.815,,,290.434
2786,E12000008,2007-08-27,1.197,39.280,15.101,,,288.796
2787,E12000008,2007-08-28,1.090,34.913,16.133,,,288.394
2788,E12000008,2007-08-29,0.994,38.754,15.763,,,288.134
2789,E12000008,2007-08-30,1.150,27.896,14.541,,,288.910
2790,E12000008,2007-08-31,1.066,28.614,14.742,,,289.721
2791,E12000008,2007-09-01,1.078,32.464,11.448,,,290.135
2792,E12000008,2007-09-02,0.994,33.988,12.036,,,290.081
2793,E12000008,2007-09-03,1.197,40.546,10.834,,,288.321
2794,E12000008,2007-09-04,1.150,35.039,13.339,,,286.990
2795,E12000008,2007-09-05,0.970,28.907,15.131,,,290.129
2796,E12000008,2007-09-06,1.102,21.838,15.916,,,291.593
2797,E12000008,2007-09-07,1.209,27.886,15.790,,,290.959
2798,E12000008,2007-09-08,1.006,30.492,16.934,,,290.347
2799,E12000008,2007-09-09,0.994,35.370,16.675,,,290.115
2800,E12000008,2007-09-10,1.389,39.408,14.396,,,288.913
2801,E12000008,2007-09-11,0.862,32.337,16.403,,,287.500
2802,E12000008,2007-09-12,1.185,29.954,24.891,,,288.502
2803,E12000008,2007-09-13,1.102,32.344,29.102,,,288.535
2804,E12000008,2007-09-14,1.305,39.544,24.473,,,289.090
2805,E12000008,2007-09-15,1.066,36.674,18.848,,,287.476
2806,E12000008,2007-09-16,1.150,48.669,15.475,,,288.265
2807,E12000008,2007-09-17,0.970,36.034,9.945,,,286.534
2808,E12000008,2007-09-18,1.078,38.626,11.001,,,283.987
2809,E12000008,2007-09-19,1.173,39.880,7.988,,,287.004
2810,E12000008,2007-09-20,1.042,46.594,10.074,,,289.142
2811,E12000008,2007-09-21,1.317,49.660,10.772,,,289.156
2812,E12000008,2007-09-22,1.054,36.435,14.358,,,289.143
2813,E12000008,2007-09-23,1.185,44.651,11.762,,,289.498
2814,E12000008,2007-09-24,1.173,52.937,6.265,,,287.556
2815,E12000008,2007-09-25,1.090,36.596,9.353,,,285.782
2816,E12000008,2007-09-26,1.305,39.224,10.703,,,282.474
2817,E12000008,2007-09-27,1.221,44.535,10.991,,,284.331
2818,E12000008,2007-09-28,1.365,39.185,13.412,,,285.135
2819,E12000008,2007-09-29,1.209,32.740,14.091,,,286.295
2820,E12000008,2007-09-30,1.353,32.303,17.511,,,285.563
2821,E12000008,2007-10-01,1.197,28.766,13.774,,,286.544
2822,E12000008,2007-10-02,1.293,16.293,22.971,,,287.508
2823,E12000008,2007-10-03,1.161,16.042,28.290,,,287.293
2824,E12000008,2007-10-04,1.257,31.852,17.345,,,286.156
2825,E12000008,2007-10-05,1.042,22.163,20.511,,,285.484
2826,E12000008,2007-10-06,1.233,29.854,21.324,,,286.180
2827,E12000008,2007-10-07,1.281,22.185,28.329,,,285.831
2828,E12000008,2007-10-08,0.994,26.121,28.767,,,286.330
2829,E12000008,2007-10-09,1.150,27.109,18.294,,,285.417
2830,E12000008,2007-10-10,1.173,25.208,19.354,,,286.622
2831,E12000008,2007-10-11,1.389,23.010,28.194,,,285.587
2832,E12000008,2007-10-12,1.389,12.505,24.309,,,288.284
2833,E12000008,2007-10-13,1.473,16.861,19.694,,,287.893
2834,E12000008,2007-10-14,1.161,27.223,26.274,,,286.561
2835,E12000008,2007-10-15,1.269,35.726,26.408,,,286.865
2836,E12000008,2007-10-16,1.233,47.890,17.792,,,287.715
2837,E12000008,2007-10-17,1.269,41.413,11.148,,,284.433
2838,E12000008,2007-10-18,1.461,25.429,13.537,,,281.307
